Site ID,Facility Type,Facility Subtype,Facility ID,Oval Track Lanes,Oval Track Length,Sprint Straight Length,Straight Track Lanes,Track Lanes,Track Length,Artificial Sports Lighting,Discuss Throw Facility,Hammer Throw Facility,High Jump Facility,Indoor Throw Net for Javelin,Indoor Throws Training - Cage,Infield Surface Type,Javelin Throw Facility,Long Jump Facility,Pole Vault Facility,Shot Put Facility,Steeplechase Water Jump,Track Surface Type,Triple Jump Facility,SpectatorAccom: Capacity Estimate,SpectatorAccom: Checked,SpectatorAccom: Shared Flag,SpectatorAccom: Designated Accessible,SpectatorAccom: Designated Accessible Covered,SpectatorAccom: Designated Accessible Uncovered,SpectatorAccom: Seating,SpectatorAccom: Seating Covered,SpectatorAccom: Seating Uncovered,SpectatorAccom: Standing,SpectatorAccom: Standing Covered,SpectatorAccom: Standing Uncovered,SpectatorAccom: Total Capacity,Operational Status,Operational Status Notes,Operator Name,Date Opened,Expected Opening Date,Accessibility Type (Text),Accessibility Type Group (Text),Management Type (Text),Management Type Group (Text),Disability: Activity Area,Disability: Changing Facilities,Disability: Doorways,Disability: Emergency Exits,Disability: Finding and reaching the entrance,Disability: Parking,Disability: Reception Area,Disability: Social Areas,Disability: Spectator Areas,Disability: Toilets,Changing Place Toilets,Disability Notes,Year Built,Year Built Estimated?,Is Refurbished?,Year Refurbished,Has changing rooms?,Are changing rooms refurbished?,Year changing rooms refurbished,Timing Type,Seasonality Type,Start Month,End Month,Closed Date,Closure Reason,Last Updated Date,Meets Active Places Criteria,Easting,Northing,Latitude,Longitude,OBJECTID,Created Date,x,y
1008629,Athletics,Compact Outdoor,30000243,,,,,4,40,No,No,No,No,,,,No,No,No,No,,Synthetic,No,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Private Use,Private,School/College/University (in house),Education,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,2000,No,No,,Yes,No,,Detailed Timings,All Year,,,,,8/29/2024 10:25:03 AM,Yes,398083,290445,52.51191,-2.02967,378,11/26/2015 2:43:42 PM,398083,290445
1041361,Athletics,Standard Oval Outdoor,30001379,8,400,100,10,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,Yes,Yes,No,,1,0,,5000,0,,0,0,5001,Operational,"Also has indoor athletics track:
Oval - 200m 4 lanes
Straight - 60m 8 lanes
Re-opened on Active Places 25/01/2017
Validated site and said athletics track was operational. ",Greenwich Leisure Limited,,,Pay and Play,Public Access,Trust,Trust,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,2002,No,Yes,2020,Yes,Yes,2020,Detailed Timings,All Year,,,,,3/1/2024 11:19:15 AM,Yes,386652,398673,53.48462,-2.202608,379,2/11/2016 4:47:25 PM,386652,398673
1004828,Athletics,Standard Oval Outdoor,30002186,8,400,120,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,Indoor Sprint track 130m Straight.,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,1997,No,Yes,2015,Yes,Yes,2015,Detailed Timings,All Year,,,,,5/30/2024 8:56:43 AM,Yes,377490,164432,51.37849,-2.324805,380,3/16/2016 3:25:06 PM,377490,164432
30002954,Athletics,Standard Oval Outdoor,30002865,4,400,100,4,,,No,No,No,Yes,,,Grass,Yes,Yes,No,Yes,No,Cinder,No,No,Yes,No,,0,0,,0,0,,0,0,0,Operational,,,,,Sports Club / Community Association,Public Access,Community Organisation,Others,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,2000,Yes,No,,No,No,,Dawn To Dusk,All Year,,,,,5/30/2024 8:21:19 AM,Yes,471323,380415,53.3159,-0.9308649,381,4/21/2016 11:15:50 AM,471323,380415
1015208,Athletics,Compact Outdoor,30002924,,,,,6,70,Yes,No,No,No,,,,No,Yes,No,No,,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,,Black Prince Community Trust,,,Sports Club / Community Association,Public Access,Trust,Trust,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,2012,No,No,,Yes,No,,Detailed Timings,All Year,,,,,3/5/2024 3:14:28 PM,Yes,530964,178624,51.49141,-0.1149553,382,4/22/2016 2:29:01 PM,530964,178624
30002996,Athletics,Standalone Field,30002976,,,,,,,No,No,No,No,,,,No,Yes,No,No,,,No,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,2016,No,No,,Yes,No,,Detailed Timings,All Year,,,,,4/22/2024 9:18:40 AM,Yes,564085,194835,51.62841,0.3692864,383,4/25/2016 3:58:13 PM,564085,194835
30003094,Athletics,Standard Oval Outdoor,30003188,6,400,110,6,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,Yes,Yes,No,,0,0,,100,0,,0,0,100,Operational,Owned by Visions.,,,,Pay and Play,Public Access,Sport Club,Others,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,,2000,Yes,No,,Yes,No,,Detailed Timings,All Year,,,,,5/21/2024 8:34:59 AM,Yes,545084,186716,51.56068,0.09162457,384,5/3/2016 2:40:17 PM,545084,186716
30003256,Athletics,Standard Oval Outdoor,30003588,4,400,100,4,,,No,No,No,No,,,Grass,No,No,No,No,No,Grass,No,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Private Use,Private,School/College/University (in house),Education,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,,2000,Yes,No,,No,No,,Detailed Timings,All Year,,,,,11/21/2024 2:19:36 PM,Yes,341168,368530,53.21059,-2.882369,385,5/12/2016 10:06:34 AM,341168,368530
30003458,Athletics,Standard Oval Outdoor,30004025,6,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Sports Club / Community Association,Public Access,Local Authority (in house),Local Authority,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,1990,Yes,No,,Yes,No,,Detailed Timings,All Year,,,,,2/23/2024 4:49:08 PM,Yes,434352,146814,51.21949,-1.509502,386,5/20/2016 3:45:20 PM,434352,146814
1203587,Athletics,Compact Outdoor,30004047,,,,,8,130,Yes,No,No,Yes,,,,No,No,No,Yes,,Synthetic,No,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,,2000,No,No,,Yes,No,,Detailed Timings,All Year,,,,,11/14/2024 9:24:52 AM,Yes,537613,139069,51.13437,-0.03449261,387,5/23/2016 11:00:17 AM,537613,139069
30003567,Athletics,Standard Oval Outdoor,30004269,8,400,100,6,,,No,No,No,No,,,Grass,No,No,No,No,No,Grass,No,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Private Use,Private,School/College/University (in house),Education,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,,2000,No,Not Known,,No,No,,Detailed Timings,All Year,,,,,6/13/2024 1:16:52 PM,Yes,507099,223608,51.90074,-0.4447617,388,5/26/2016 12:40:17 PM,507099,223608
30003759,Athletics,Standard Oval Outdoor,30005116,6,400,100,6,,,No,No,No,No,,,Grass,No,No,No,No,No,Grass,No,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,,1900,Yes,No,,No,No,,Detailed Timings,All Year,,,,,5/2/2024 11:21:14 AM,Yes,391744,321493,52.79096,-2.123864,389,6/21/2016 4:24:53 PM,391744,321493
30003773,Athletics,Standard Oval Outdoor,30005158,4,400,100,6,,,No,No,No,No,,,Grass,No,No,No,No,No,Grass,No,No,No,No,,0,0,,0,0,,0,0,0,Operational,Marked out seasonally.,,,,Private Use,Private,School/College/University (in house),Education,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,,2000,Yes,No,,No,No,,Detailed Timings,Seasonal,April,September,,,1/2/2025 9:47:06 AM,Yes,255488,133994,51.087,-4.064763,390,6/22/2016 11:18:31 AM,255488,133994
1005272,Athletics,Standard Oval Outdoor,30006426,6,0,0,0,,,No,No,No,No,,,Grass,No,No,No,No,No,Grass,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Registered Membership use,Public Access,Commercial Management,Commercial,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not Known,,1996,No,Yes,2007,Yes,Yes,2007,Detailed Timings,All Year,,,3/1/2018 12:00:00 AM,Strategic Review - facility/site not being replaced,3/5/2024 1:11:21 PM,No,341648,268860,52.31474,-2.857407,391,8/11/2016 10:54:22 AM,341648,268860
1042107,Athletics,Compact Outdoor,30006822,,,,,4,85,Yes,No,No,No,,,,No,No,No,No,,Synthetic,No,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Sports Club / Community Association,Public Access,Local Authority (in house),Local Authority,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,,2000,Yes,No,,Yes,No,,Detailed Timings,All Year,,,,,9/26/2024 9:38:02 AM,Yes,528525,171074,51.42412,-0.1528064,392,9/19/2016 11:37:06 AM,528525,171074
1103667,Athletics,Standard Oval Outdoor,30007250,6,400,100,4,,,Yes,No,No,No,,,Grass,No,No,No,No,No,Synthetic,No,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Private Use,Private,MOD,Others,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,1995,No,No,,Yes,No,,Dawn To Dusk,All Year,,,,,1/23/2024 4:23:22 PM,Yes,391285,107645,50.86823,-2.125209,393,10/14/2016 3:43:16 PM,391285,107645
1014596,Athletics,Compact Outdoor,30007881,,,,,6,120,No,No,No,No,,,,No,No,No,No,,Synthetic,No,No,No,No,,0,0,,0,0,,0,0,0,Operational,Track is shorter than a 400m track.,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,2010,No,No,,Yes,No,,Detailed Timings,All Year,,,,,1/10/2024 10:29:01 AM,Yes,546258,179164,51.49251,0.1054133,394,12/2/2016 11:38:11 AM,546258,179164
30004434,Athletics,Standard Oval Outdoor,30007998,8,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Pay and Play,Public Access,Trust,Trust,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,2016,No,No,,Yes,No,,Detailed Timings,All Year,,,,,11/14/2024 1:03:45 PM,Yes,537653,190177,51.59363,-0.01415366,395,12/13/2016 9:29:18 AM,537653,190177
1051821,Athletics,Standard Oval Outdoor,30008534,6,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Pay and Play,Public Access,Local Authority (in house),Local Authority,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,2005,No,No,,Yes,Yes,2019,Detailed Timings,All Year,,,,,12/16/2024 10:42:10 AM,Yes,340426,374599,53.26505,-2.894615,396,1/30/2017 1:01:24 PM,340426,374599
30005043,Athletics,Mini Outdoor,30009413,4,300,40,2,,,No,No,No,No,,,Grass,Yes,Yes,Yes,Yes,No,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Sports Club / Community Association,Public Access,Sport Club,Others,No,No,No,No,No,Yes,No,No,No,Yes,No,,2000,Yes,Yes,2007,Yes,No,,Dawn To Dusk,All Year,,,,,5/30/2024 11:56:31 AM,No,397451,282932,52.44436,-2.038922,397,2/20/2017 4:34:18 PM,397451,282932
30003656,Athletics,Standard Oval Outdoor,30010609,8,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,2015,No,No,,Yes,No,,Detailed Timings,All Year,,,,,10/15/2024 10:53:07 AM,Yes,477294,267460,52.29985,-0.8679156,398,3/29/2017 9:49:10 AM,477294,267460
6010646,Athletics,Standard Oval Outdoor,30011662,6,400,100,6,,,No,No,No,No,,,Grass,No,No,No,No,No,Grass,No,No,No,No,,0,0,,0,0,,0,0,0,No Grass Pitches Currently Marked Out,Not marked out for the entire year,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,,1968,No,No,,No,No,,Detailed Timings,All Year,,,,,2/28/2024 1:11:01 PM,Yes,337631,367923,53.20472,-2.93521,399,6/15/2017 2:34:34 PM,337631,367923
1208279,Athletics,Standard Oval Outdoor,30011665,6,400,100,6,,,No,No,No,No,,,Grass,No,No,No,No,No,Grass,No,No,No,No,,0,0,,0,0,,0,0,0,Operational,Only marked out in Summer months,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,,1957,No,Yes,2011,No,No,,Detailed Timings,Seasonal,April,September,,,12/13/2023 1:50:03 PM,Yes,342744,322173,52.79408,-2.850549,400,6/15/2017 3:16:45 PM,342744,322173
1044824,Athletics,Standard Oval Outdoor,30011736,6,400,100,6,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,1931,No,Yes,2008,Yes,No,,Detailed Timings,All Year,,,,,11/24/2023 9:39:00 AM,Yes,351195,386733,53.3752,-2.735059,401,6/26/2017 10:30:50 AM,351195,386733
30003954,Athletics,Standard Oval Outdoor,30011878,6,400,100,6,,,No,No,No,No,,,Grass,No,No,No,No,No,Grass,No,No,No,No,,0,0,,0,0,,0,0,0,Operational,Only marked out for summer.,,,,Private Use,Private,School/College/University (in house),Education,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,2000,Yes,No,,Yes,No,,Detailed Timings,All Year,,,,,3/6/2024 2:53:45 PM,Yes,519644,298631,52.57237,-0.2359965,402,6/30/2017 11:24:32 AM,519644,298631
1041073,Athletics,Standard Oval Outdoor,30011898,6,400,100,6,,,No,No,No,No,,,Grass,No,No,No,No,No,Grass,No,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,Yes,No,No,Yes,Yes,No,No,No,No,No,No,,1967,No,Yes,2009,Yes,No,,Detailed Timings,All Year,,,,,7/11/2024 10:01:33 AM,Yes,419483,421361,53.68836,-1.706454,403,7/3/2017 12:49:13 PM,419483,421361
30006292,Athletics,Standard Oval Outdoor,30012235,6,0,0,0,,,No,No,No,No,,,Grass,No,No,No,No,No,Grass,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,Multi use games area.,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,2000,Yes,Yes,2017,Yes,No,,Dawn To Dusk,All Year,,,7/31/2019 12:00:00 AM,Strategic Review - facility/site not being replaced,9/26/2023 3:43:56 PM,No,508818,142912,51.1751,-0.4447096,404,7/18/2017 3:03:22 PM,508818,142912
1206570,Athletics,Standard Oval Outdoor,30013423,6,400,100,8,,,No,Yes,No,No,,,Grass,No,Yes,No,Yes,No,Grass,No,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Private Use,Private,School/College/University (in house),Education,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,2000,Yes,Not Known,,Yes,No,,Detailed Timings,All Year,,,,,1/8/2024 8:41:28 AM,Yes,207658,65727,50.45975,-4.711263,405,10/20/2017 12:55:38 PM,207658,65727
1200812,Athletics,Standard Oval Outdoor,30013553,6,400,100,6,,,No,No,No,No,,,Grass,No,No,No,No,No,Grass,No,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Private Use,Private,School/College/University (in house),Education,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,1990,Yes,No,,Yes,No,,Detailed Timings,All Year,,,,,8/9/2024 11:01:38 AM,Yes,341380,392579,53.42674,-2.883659,406,11/2/2017 11:14:45 AM,341380,392579
30006509,Athletics,Standard Oval Outdoor,30013693,8,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,Yes,Yes,No,,1,0,,250,0,,0,0,251,Operational,,,,,Sports Club / Community Association,Public Access,Commercial Management,Commercial,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,,2017,No,No,,Yes,No,,Detailed Timings,All Year,,,,,3/1/2024 4:04:04 PM,Yes,510746,167894,51.39928,-0.4094053,407,11/17/2017 4:00:34 PM,510746,167894
30009812,Athletics,Standard Oval Outdoor,30015111,6,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,No,Yes,Synthetic,Yes,No,Yes,No,,0,0,,300,0,,0,0,300,Operational,,,,,Sports Club / Community Association,Public Access,Local Authority (in house),Local Authority,No,No,No,No,No,Yes,No,No,No,No,No,,2017,No,No,,Yes,No,,Detailed Timings,All Year,,,,,4/22/2024 7:15:15 AM,Yes,537841,183794,51.53624,-0.01393679,408,4/5/2018 9:17:42 AM,537841,183794
1039723,Athletics,Standard Oval Outdoor,30015243,6,400,130,6,,,Yes,No,No,No,,,Grass,No,No,No,No,No,Synthetic,No,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,5/19/2004 12:00:00 AM,,Pay and Play,Public Access,School/College/University (in house),Education,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,2003,No,Yes,2014,Yes,Yes,2011,Detailed Timings,All Year,,,,,5/30/2024 12:09:53 PM,Yes,506643,182279,51.52936,-0.4640256,409,4/12/2018 3:03:52 PM,506643,182279
6004125,Athletics,Standard Oval Outdoor,30016007,6,400,100,6,,,Yes,Yes,Yes,Yes,,,Grass,No,Yes,No,No,No,Cinder,No,No,Yes,No,,0,0,,0,0,,0,0,0,Operational,,,,,Sports Club / Community Association,Public Access,Sport Club,Others,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,1980,Yes,No,,Yes,No,,Detailed Timings,All Year,,,,,1/3/2024 2:17:22 PM,Yes,539843,150896,51.24011,0.001958463,410,8/10/2018 12:10:19 PM,539843,150896
30007633,Athletics,Standard Oval Outdoor,30016123,8,400,110,8,,,Yes,No,No,No,,,Grass,Yes,Yes,Yes,No,No,Synthetic,Yes,No,Yes,No,,1,0,,250,0,,0,0,251,Operational,,Freedom Leisure,,,Pay and Play,Public Access,Trust,Trust,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,2018,No,No,,Yes,No,,Detailed Timings,All Year,,,,,1/29/2024 11:26:41 AM,Yes,499583,156506,51.29898,-0.5729865,411,9/3/2018 3:59:58 PM,499583,156506
30006670,Athletics,Compact Outdoor,30016222,,,,,4,80,No,No,No,No,,,,No,No,No,No,,Synthetic,No,No,No,No,,0,0,,0,0,,0,0,0,Operational,,Everyone Active,,,Private Use,Private,Commercial Management,Commercial,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,2016,Yes,No,,Yes,No,,Dawn To Dusk,All Year,,,,,2/27/2024 4:40:50 PM,Yes,553042,192617,51.6116,0.2089129,412,9/10/2018 11:48:05 AM,553042,192617
1003802,Athletics,Standard Oval Outdoor,30016223,7,400,100,4,,,No,No,No,No,,,Grass,No,No,No,No,No,Grass,No,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Private Use,Private,School/College/University (in house),Education,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,2000,Yes,No,,Yes,No,,Dawn To Dusk,All Year,,,,,5/8/2024 2:43:34 PM,Yes,516718,205808,51.73884,-0.3110137,413,9/10/2018 12:15:35 PM,516718,205808
1203164,Athletics,Compact Outdoor,30016232,,,,,8,60,Yes,No,No,No,,,,No,No,No,No,,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Private Use,Private,School/College/University (in house),Education,Yes,No,No,Yes,Yes,No,No,No,No,No,No,,2000,Yes,No,,Yes,No,,Dawn To Dusk,All Year,,,,,5/24/2024 10:14:06 AM,Yes,535150,185779,51.55472,-0.05195574,414,9/11/2018 10:42:40 AM,535150,185779
30007872,Athletics,Standard Oval Outdoor,30016881,6,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,Yes,No,,1,0,,214,0,,0,0,215,Operational,,,,,Pay and Play,Public Access,Commercial Management,Commercial,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,1987,No,Yes,2018,Yes,No,,Detailed Timings,All Year,,,,,10/11/2023 1:45:28 PM,Yes,515113,130706,51.06416,-0.3585835,415,11/6/2018 2:19:10 PM,515113,130706
6017448,Athletics,Standard Oval Outdoor,30017862,6,400,100,6,,,No,Yes,Yes,No,,,Grass,No,No,No,No,No,Grass,No,No,Yes,No,,0,0,,0,0,,0,0,0,Operational,,,,,Private Use,Private,School/College/University (in house),Education,Yes,No,No,No,No,No,No,No,No,No,No,,2000,Yes,No,,Yes,No,,Dawn To Dusk,All Year,,,,,11/4/2024 9:53:46 AM,Yes,569524,211871,51.77984,0.4560696,416,2/22/2019 2:50:58 PM,569524,211871
1205705,Athletics,Standard Oval Outdoor,30017890,6,400,100,6,,,No,No,No,No,,,Grass,No,No,No,No,No,Grass,No,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Private Use,Private,School/College/University (in house),Education,Yes,No,No,No,No,No,No,No,No,No,No,,2000,Yes,No,,Yes,No,,Dawn To Dusk,All Year,,,,,11/25/2024 4:16:01 PM,Yes,496450,181013,51.51981,-0.6112684,417,2/27/2019 12:57:26 PM,496450,181013
30008187,Athletics,Standard Oval Outdoor,30018091,8,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,Yes,No,No,No,Yes,No,No,No,No,No,No,,2018,No,No,,Yes,No,,Detailed Timings,All Year,,,,,12/3/2024 9:07:39 AM,Yes,405256,284172,52.45549,-1.924071,418,3/19/2019 3:10:33 PM,405256,284172
30008207,Athletics,Standard Oval Outdoor,30018194,8,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Sports Club / Community Association,Public Access,Sport Club,Others,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,2002,Yes,Not Known,,No,No,,Detailed Timings,All Year,,,,,1/14/2025 12:57:27 PM,Yes,450914,274478,52.36602,-1.253666,419,3/26/2019 3:20:15 PM,450914,274478
1008225,Athletics,Mini Outdoor,30018395,6,300,100,6,,,No,No,No,No,,,Synthetic,Yes,Yes,No,No,No,Synthetic,No,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,2 Bays,1990,Yes,No,,Yes,No,,Dawn To Dusk,All Year,,,,,6/5/2024 8:45:19 AM,Yes,533191,172993,51.44028,-0.08501812,420,4/18/2019 8:45:02 AM,533191,172993
1205007,Athletics,Standard Oval Outdoor,30018729,6,400,100,6,,,No,No,No,No,,,Grass,No,No,No,No,No,Grass,No,No,No,No,,0,0,,0,0,,0,0,0,Operational,200m track and 100m straight,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,,2019,Yes,No,,Yes,No,,Detailed Timings,All Year,,,,,12/16/2024 4:34:32 PM,Yes,510090,114930,50.92333,-0.4350126,421,6/7/2019 9:54:06 AM,510090,114930
6020635,Athletics,Standard Oval Outdoor,30018976,7,400,100,6,,,No,No,No,No,,,Grass,No,No,No,No,No,Grass,No,No,No,No,,0,0,,0,0,,0,0,0,Operational,under 400m its a straight line 100m track,,,,Private Use,Private,School/College/University (in house),Education,Yes,No,No,No,No,No,No,No,No,No,No,,2000,No,No,,No,No,,Detailed Timings,All Year,,,,,12/12/2023 3:59:44 PM,Yes,515218,207671,51.75589,-0.3321105,422,7/11/2019 10:13:00 AM,515218,207671
30007968,Athletics,Standard Oval Outdoor,30019061,6,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,,YMCA,,,Sports Club / Community Association,Public Access,Other,Others,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,2018,No,No,,Yes,No,,Detailed Timings,All Year,,,,,5/31/2024 8:57:45 AM,Yes,480602,352417,53.06295,-0.7986666,423,7/22/2019 12:34:18 PM,480602,352417
1039122,Athletics,Standard Oval Outdoor,30019669,6,400,100,6,,,No,No,No,No,,,Grass,No,No,No,No,No,Grass,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Private Use,Private,School/College/University (in house),Education,Yes,No,No,No,No,No,No,No,No,No,No,,2018,Yes,No,,No,No,,Dawn To Dusk,All Year,,,7/31/2019 12:00:00 AM,Strategic Review - facility/site to be replaced at another site,4/25/2022 3:49:58 PM,Yes,487619,168883,51.41222,-0.7415134,424,10/7/2019 12:26:05 PM,487619,168883
30003337,Athletics,Standard Oval Outdoor,30021090,4,400,100,4,,,No,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Operational,In state of disrepair,,,,Sports Club / Community Association,Public Access,Sport Club,Others,No,No,No,No,No,No,No,No,No,No,No,,1990,Yes,Yes,2005,Yes,No,,Dawn To Dusk,All Year,,,,,3/5/2024 1:12:43 PM,Yes,377479,407125,53.56028,-2.341448,425,2/20/2020 11:15:41 AM,377479,407125
6021082,Athletics,Standard Oval Outdoor,30021164,8,400,150,8,,,No,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Sports Club / Community Association,Public Access,Local Authority (in house),Local Authority,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,,1970,Yes,No,,Yes,No,,Dawn To Dusk,All Year,,,,,7/15/2024 9:11:18 AM,Yes,536500,184228,51.54045,-0.0330959,426,2/27/2020 11:04:47 AM,536500,184228
